county.fips,county.name,state.name,party,vote.count,county.total.count,national.party.percent,national.count,is.national.winner
11001,district of columbia,district of columbia,R,12723,311268,46.11223225,135851595,TRUE
38023,divide,north dakota,D,245,1219,48.09810441,135851595,FALSE
38023,divide,north dakota,O,107,1219,5.789663346,135851595,FALSE
38023,divide,north dakota,R,867,1219,46.11223225,135851595,TRUE
12029,dixie,florida,D,1270,7202,48.09810441,135851595,FALSE
12029,dixie,florida,O,110,7202,5.789663346,135851595,FALSE
12029,dixie,florida,R,5822,7202,46.11223225,135851595,TRUE
31051,dixon,nebraska,D,556,2744,48.09810441,135851595,FALSE
31051,dixon,nebraska,O,147,2744,5.789663346,135851595,FALSE
31051,dixon,nebraska,R,2041,2744,46.11223225,135851595,TRUE
54017,doddridge,west virginia,D,360,2849,48.09810441,135851595,FALSE
54017,doddridge,west virginia,O,142,2849,5.789663346,135851595,FALSE
54017,doddridge,west virginia,R,2347,2849,46.11223225,135851595,TRUE
13091,dodge,georgia,D,1839,7009,48.09810441,135851595,FALSE
13091,dodge,georgia,O,149,7009,5.789663346,135851595,FALSE
13091,dodge,georgia,R,5021,7009,46.11223225,135851595,TRUE
27039,dodge,minnesota,D,3102,10654,48.09810441,135851595,FALSE
27039,dodge,minnesota,O,1025,10654,5.789663346,135851595,FALSE
27039,dodge,minnesota,R,6527,10654,46.11223225,135851595,TRUE
31053,dodge,nebraska,D,4544,15263,48.09810441,135851595,FALSE
31053,dodge,nebraska,O,786,15263,5.789663346,135851595,FALSE
31053,dodge,nebraska,R,9933,15263,46.11223225,135851595,TRUE
55027,dodge,wisconsin,D,13968,43065,48.09810441,135851595,FALSE
55027,dodge,wisconsin,O,2454,43065,5.789663346,135851595,FALSE
55027,dodge,wisconsin,R,26643,43065,46.11223225,135851595,TRUE
8033,dolores,colorado,D,242,1255,48.09810441,135851595,FALSE
8033,dolores,colorado,O,69,1255,5.789663346,135851595,FALSE
8033,dolores,colorado,R,944,1255,46.11223225,135851595,TRUE
35013,dona ana,new mexico,D,37947,70648,48.09810441,135851595,FALSE
35013,dona ana,new mexico,O,7327,70648,5.789663346,135851595,FALSE
35013,dona ana,new mexico,R,25374,70648,46.11223225,135851595,TRUE
20043,doniphan,kansas,D,584,3366,48.09810441,135851595,FALSE
20043,doniphan,kansas,O,181,3366,5.789663346,135851595,FALSE
20043,doniphan,kansas,R,2601,3366,46.11223225,135851595,TRUE
48129,donley,texas,D,191,1465,48.09810441,135851595,FALSE
48129,donley,texas,O,49,1465,5.789663346,135851595,FALSE
48129,donley,texas,R,1225,1465,46.11223225,135851595,TRUE
13093,dooly,georgia,D,1872,3859,48.09810441,135851595,FALSE
13093,dooly,georgia,O,36,3859,5.789663346,135851595,FALSE
13093,dooly,georgia,R,1951,3859,46.11223225,135851595,TRUE
55029,door,wisconsin,D,8026,17608,48.09810441,135851595,FALSE
55029,door,wisconsin,O,998,17608,5.789663346,135851595,FALSE
55029,door,wisconsin,R,8584,17608,46.11223225,135851595,TRUE
24019,dorchester,maryland,D,6245,15223,48.09810441,135851595,FALSE
24019,dorchester,maryland,O,565,15223,5.789663346,135851595,FALSE
24019,dorchester,maryland,R,8413,15223,46.11223225,135851595,TRUE
45035,dorchester,south carolina,D,24055,62567,48.09810441,135851595,FALSE
45035,dorchester,south carolina,O,3525,62567,5.789663346,135851595,FALSE
45035,dorchester,south carolina,R,34987,62567,46.11223225,135851595,TRUE
13095,dougherty,georgia,D,23311,34087,48.09810441,135851595,FALSE
13095,dougherty,georgia,O,544,34087,5.789663346,135851595,FALSE
13095,dougherty,georgia,R,10232,34087,46.11223225,135851595,TRUE
8035,douglas,colorado,D,68657,187499,48.09810441,135851595,FALSE
8035,douglas,colorado,O,16269,187499,5.789663346,135851595,FALSE
8035,douglas,colorado,R,102573,187499,46.11223225,135851595,TRUE
13097,douglas,georgia,D,31005,57738,48.09810441,135851595,FALSE
13097,douglas,georgia,O,1916,57738,5.789663346,135851595,FALSE
13097,douglas,georgia,R,24817,57738,46.11223225,135851595,TRUE
17041,douglas,illinois,D,1946,8185,48.09810441,135851595,FALSE
17041,douglas,illinois,O,544,8185,5.789663346,135851595,FALSE
17041,douglas,illinois,R,5695,8185,46.11223225,135851595,TRUE
20045,douglas,kansas,D,30089,48231,48.09810441,135851595,FALSE
20045,douglas,kansas,O,3834,48231,5.789663346,135851595,FALSE
20045,douglas,kansas,R,14308,48231,46.11223225,135851595,TRUE
27041,douglas,minnesota,D,6227,21785,48.09810441,135851595,FALSE
27041,douglas,minnesota,O,1592,21785,5.789663346,135851595,FALSE
27041,douglas,minnesota,R,13966,21785,46.11223225,135851595,TRUE
29067,douglas,missouri,D,984,6665,48.09810441,135851595,FALSE
29067,douglas,missouri,O,195,6665,5.789663346,135851595,FALSE
29067,douglas,missouri,R,5486,6665,46.11223225,135851595,TRUE
31055,douglas,nebraska,D,114125,235717,48.09810441,135851595,FALSE
31055,douglas,nebraska,O,13305,235717,5.789663346,135851595,FALSE
31055,douglas,nebraska,R,108287,235717,46.11223225,135851595,TRUE
32005,douglas,nevada,D,8454,27885,48.09810441,135851595,FALSE
32005,douglas,nevada,O,2016,27885,5.789663346,135851595,FALSE
32005,douglas,nevada,R,17415,27885,46.11223225,135851595,TRUE
41019,douglas,oregon,D,14096,53521,48.09810441,135851595,FALSE
41019,douglas,oregon,O,4843,53521,5.789663346,135851595,FALSE
41019,douglas,oregon,R,34582,53521,46.11223225,135851595,TRUE
46043,douglas,south dakota,D,214,1605,48.09810441,135851595,FALSE
46043,douglas,south dakota,O,53,1605,5.789663346,135851595,FALSE
46043,douglas,south dakota,R,1338,1605,46.11223225,135851595,TRUE
53017,douglas,washington,D,4918,15593,48.09810441,135851595,FALSE
53017,douglas,washington,O,1072,15593,5.789663346,135851595,FALSE
53017,douglas,washington,R,9603,15593,46.11223225,135851595,TRUE
55031,douglas,wisconsin,D,11345,22511,48.09810441,135851595,FALSE
55031,douglas,wisconsin,O,1507,22511,5.789663346,135851595,FALSE
55031,douglas,wisconsin,R,9659,22511,46.11223225,135851595,TRUE
5043,drew,arkansas,D,2365,6595,48.09810441,135851595,FALSE
5043,drew,arkansas,O,262,6595,5.789663346,135851595,FALSE
5043,drew,arkansas,R,3968,6595,46.11223225,135851595,TRUE
18037,dubois,indiana,D,5389,19981,48.09810441,135851595,FALSE
18037,dubois,indiana,O,1227,19981,5.789663346,135851595,FALSE
18037,dubois,indiana,R,13365,19981,46.11223225,135851595,TRUE
19061,dubuque,iowa,D,22850,49721,48.09810441,135851595,FALSE
19061,dubuque,iowa,O,3411,49721,5.789663346,135851595,FALSE
19061,dubuque,iowa,R,23460,49721,46.11223225,135851595,TRUE
49013,duchesne,utah,D,500,6942,48.09810441,135851595,FALSE
49013,duchesne,utah,O,934,6942,5.789663346,135851595,FALSE
49013,duchesne,utah,R,5508,6942,46.11223225,135851595,TRUE
25007,dukes,massachusetts,D,8338,11434,48.09810441,135851595,FALSE
25007,dukes,massachusetts,O,622,11434,5.789663346,135851595,FALSE
25007,dukes,massachusetts,R,2474,11434,46.11223225,135851595,TRUE
31057,dundy,nebraska,D,89,949,48.09810441,135851595,FALSE
31057,dundy,nebraska,O,37,949,5.789663346,135851595,FALSE
31057,dundy,nebraska,R,823,949,46.11223225,135851595,TRUE
29069,dunklin,missouri,D,2360,10574,48.09810441,135851595,FALSE
29069,dunklin,missouri,O,188,10574,5.789663346,135851595,FALSE
29069,dunklin,missouri,R,8026,10574,46.11223225,135851595,TRUE
38025,dunn,north dakota,D,358,2243,48.09810441,135851595,FALSE
38025,dunn,north dakota,O,114,2243,5.789663346,135851595,FALSE
38025,dunn,north dakota,R,1771,2243,46.11223225,135851595,TRUE
55033,dunn,wisconsin,D,9026,22091,48.09810441,135851595,FALSE
55033,dunn,wisconsin,O,1577,22091,5.789663346,135851595,FALSE
55033,dunn,wisconsin,R,11488,22091,46.11223225,135851595,TRUE
17043,dupage,illinois,D,228622,430641,48.09810441,135851595,FALSE
17043,dupage,illinois,O,35604,430641,5.789663346,135851595,FALSE
17043,dupage,illinois,R,166415,430641,46.11223225,135851595,TRUE
37061,duplin,north carolina,D,8283,20845,48.09810441,135851595,FALSE
37061,duplin,north carolina,O,345,20845,5.789663346,135851595,FALSE
37061,duplin,north carolina,R,12217,20845,46.11223225,135851595,TRUE
37063,durham,north carolina,D,121166,156006,48.09810441,135851595,FALSE
37063,durham,north carolina,O,6526,156006,5.789663346,135851595,FALSE
37063,durham,north carolina,R,28314,156006,46.11223225,135851595,TRUE
36027,dutchess,new york,D,56874,121470,48.09810441,135851595,FALSE
36027,dutchess,new york,O,6433,121470,5.789663346,135851595,FALSE
36027,dutchess,new york,R,58163,121470,46.11223225,135851595,TRUE
12031,duval,florida,D,205704,436573,48.09810441,135851595,FALSE
12031,duval,florida,O,19197,436573,5.789663346,135851595,FALSE
12031,duval,florida,R,211672,436573,46.11223225,135851595,TRUE
48131,duval,texas,D,2783,4168,48.09810441,135851595,FALSE
48131,duval,texas,O,69,4168,5.789663346,135851595,FALSE
48131,duval,texas,R,1316,4168,46.11223225,135851595,TRUE
47045,dyer,tennessee,D,2815,13290,48.09810441,135851595,FALSE
47045,dyer,tennessee,O,300,13290,5.789663346,135851595,FALSE
47045,dyer,tennessee,R,10175,13290,46.11223225,135851595,TRUE
8037,eagle,colorado,D,14099,25223,48.09810441,135851595,FALSE
8037,eagle,colorado,O,2134,25223,5.789663346,135851595,FALSE
8037,eagle,colorado,R,8990,25223,46.11223225,135851595,TRUE
13099,early,georgia,D,2168,4785,48.09810441,135851595,FALSE
13099,early,georgia,O,65,4785,5.789663346,135851595,FALSE
13099,early,georgia,R,2552,4785,46.11223225,135851595,TRUE
22033,east baton rouge,louisiana,D,102828,196491,48.09810441,135851595,FALSE
22033,east baton rouge,louisiana,O,9003,196491,5.789663346,135851595,FALSE
22033,east baton rouge,louisiana,R,84660,196491,46.11223225,135851595,TRUE
22035,east carroll,louisiana,D,1838,2939,48.09810441,135851595,FALSE
22035,east carroll,louisiana,O,42,2939,5.789663346,135851595,FALSE
22035,east carroll,louisiana,R,1059,2939,46.11223225,135851595,TRUE
22037,east feliciana,louisiana,D,4235,10042,48.09810441,135851595,FALSE
22037,east feliciana,louisiana,O,238,10042,5.789663346,135851595,FALSE
22037,east feliciana,louisiana,R,5569,10042,46.11223225,135851595,TRUE
48133,eastland,texas,D,776,6963,48.09810441,135851595,FALSE
48133,eastland,texas,O,176,6963,5.789663346,135851595,FALSE
48133,eastland,texas,R,6011,6963,46.11223225,135851595,TRUE
26045,eaton,michigan,D,24938,56219,48.09810441,135851595,FALSE
26045,eaton,michigan,O,3672,56219,5.789663346,135851595,FALSE
26045,eaton,michigan,R,27609,56219,46.11223225,135851595,TRUE
55035,eau claire,wisconsin,D,27294,54885,48.09810441,135851595,FALSE
55035,eau claire,wisconsin,O,4280,54885,5.789663346,135851595,FALSE
55035,eau claire,wisconsin,R,23311,54885,46.11223225,135851595,TRUE
13101,echols,georgia,D,156,1182,48.09810441,135851595,FALSE
13101,echols,georgia,O,19,1182,5.789663346,135851595,FALSE
13101,echols,georgia,R,1007,1182,46.11223225,135851595,TRUE
48135,ector,texas,D,10249,36530,48.09810441,135851595,FALSE
48135,ector,texas,O,1261,36530,5.789663346,135851595,FALSE
48135,ector,texas,R,25020,36530,46.11223225,135851595,TRUE
35015,eddy,new mexico,D,5033,19667,48.09810441,135851595,FALSE
35015,eddy,new mexico,O,1487,19667,5.789663346,135851595,FALSE
35015,eddy,new mexico,R,13147,19667,46.11223225,135851595,TRUE
38027,eddy,north dakota,D,355,1231,48.09810441,135851595,FALSE
38027,eddy,north dakota,O,85,1231,5.789663346,135851595,FALSE
38027,eddy,north dakota,R,791,1231,46.11223225,135851595,TRUE
17045,edgar,illinois,D,1778,7783,48.09810441,135851595,FALSE
17045,edgar,illinois,O,371,7783,5.789663346,135851595,FALSE
17045,edgar,illinois,R,5634,7783,46.11223225,135851595,TRUE
37065,edgecombe,north carolina,D,16224,24886,48.09810441,135851595,FALSE
37065,edgecombe,north carolina,O,401,24886,5.789663346,135851595,FALSE
37065,edgecombe,north carolina,R,8261,24886,46.11223225,135851595,TRUE
45037,edgefield,south carolina,D,4491,11644,48.09810441,135851595,FALSE
45037,edgefield,south carolina,O,311,11644,5.789663346,135851595,FALSE
45037,edgefield,south carolina,R,6842,11644,46.11223225,135851595,TRUE
21061,edmonson,kentucky,D,979,5244,48.09810441,135851595,FALSE
21061,edmonson,kentucky,O,130,5244,5.789663346,135851595,FALSE
21061,edmonson,kentucky,R,4135,5244,46.11223225,135851595,TRUE
46045,edmunds,south dakota,D,380,1918,48.09810441,135851595,FALSE
46045,edmunds,south dakota,O,105,1918,5.789663346,135851595,FALSE
46045,edmunds,south dakota,R,1433,1918,46.11223225,135851595,TRUE
20047,edwards,kansas,D,208,1308,48.09810441,135851595,FALSE
20047,edwards,kansas,O,67,1308,5.789663346,135851595,FALSE
20047,edwards,kansas,R,1033,1308,46.11223225,135851595,TRUE
48137,edwards,texas,D,303,1073,48.09810441,135851595,FALSE
48137,edwards,texas,O,24,1073,5.789663346,135851595,FALSE
48137,edwards,texas,R,746,1073,46.11223225,135851595,TRUE
13103,effingham,georgia,D,4853,23458,48.09810441,135851595,FALSE
13103,effingham,georgia,O,731,23458,5.789663346,135851595,FALSE
13103,effingham,georgia,R,17874,23458,46.11223225,135851595,TRUE
6017,el dorado,california,D,35698,93287,48.09810441,135851595,FALSE
6017,el dorado,california,O,9249,93287,5.789663346,135851595,FALSE
6017,el dorado,california,R,48340,93287,46.11223225,135851595,TRUE
8041,el paso,colorado,D,108010,318967,48.09810441,135851595,FALSE
8041,el paso,colorado,O,31729,318967,5.789663346,135851595,FALSE
8041,el paso,colorado,R,179228,318967,46.11223225,135851595,TRUE
48141,el paso,texas,D,147843,214008,48.09810441,135851595,FALSE
48141,el paso,texas,O,10653,214008,5.789663346,135851595,FALSE
48141,el paso,texas,R,55512,214008,46.11223225,135851595,TRUE
8039,elbert,colorado,D,3134,15978,48.09810441,135851595,FALSE
8039,elbert,colorado,O,1139,15978,5.789663346,135851595,FALSE
8039,elbert,colorado,R,11705,15978,46.11223225,135851595,TRUE
13105,elbert,georgia,D,2539,7987,48.09810441,135851595,FALSE
13105,elbert,georgia,O,156,7987,5.789663346,135851595,FALSE
13105,elbert,georgia,R,5292,7987,46.11223225,135851595,TRUE
20049,elk,kansas,D,160,1259,48.09810441,135851595,FALSE
20049,elk,kansas,O,51,1259,5.789663346,135851595,FALSE
20049,elk,kansas,R,1048,1259,46.11223225,135851595,TRUE
42047,elk,pennsylvania,D,3853,14531,48.09810441,135851595,FALSE
42047,elk,pennsylvania,O,653,14531,5.789663346,135851595,FALSE
42047,elk,pennsylvania,R,10025,14531,46.11223225,135851595,TRUE
18039,elkhart,indiana,D,20740,65624,48.09810441,135851595,FALSE
18039,elkhart,indiana,O,3017,65624,5.789663346,135851595,FALSE
18039,elkhart,indiana,R,41867,65624,46.11223225,135851595,TRUE
32007,elko,nevada,D,3401,18559,48.09810441,135851595,FALSE
32007,elko,nevada,O,1607,18559,5.789663346,135851595,FALSE
32007,elko,nevada,R,13551,18559,46.11223225,135851595,TRUE
21063,elliott,kentucky,D,740,2855,48.09810441,135851595,FALSE
21063,elliott,kentucky,O,115,2855,5.789663346,135851595,FALSE
21063,elliott,kentucky,R,2000,2855,46.11223225,135851595,TRUE
20051,ellis,kansas,D,2669,11660,48.09810441,135851595,FALSE
20051,ellis,kansas,O,680,11660,5.789663346,135851595,FALSE
20051,ellis,kansas,R,8311,11660,46.11223225,135851595,TRUE
40045,ellis,oklahoma,D,155,1827,48.09810441,135851595,FALSE
40045,ellis,oklahoma,O,61,1827,5.789663346,135851595,FALSE
40045,ellis,oklahoma,R,1611,1827,46.11223225,135851595,TRUE
48139,ellis,texas,D,16253,63673,48.09810441,135851595,FALSE
48139,ellis,texas,O,2479,63673,5.789663346,135851595,FALSE
48139,ellis,texas,R,44941,63673,46.11223225,135851595,TRUE
20053,ellsworth,kansas,D,515,2626,48.09810441,135851595,FALSE
20053,ellsworth,kansas,O,178,2626,5.789663346,135851595,FALSE
20053,ellsworth,kansas,R,1933,2626,46.11223225,135851595,TRUE
1051,elmore,alabama,D,8443,37260,48.09810441,135851595,FALSE
1051,elmore,alabama,O,1183,37260,5.789663346,135851595,FALSE
1051,elmore,alabama,R,27634,37260,46.11223225,135851595,TRUE
16039,elmore,idaho,D,1814,8522,48.09810441,135851595,FALSE
16039,elmore,idaho,O,892,8522,5.789663346,135851595,FALSE
16039,elmore,idaho,R,5816,8522,46.11223225,135851595,TRUE
13107,emanuel,georgia,D,2435,7860,48.09810441,135851595,FALSE
13107,emanuel,georgia,O,90,7860,5.789663346,135851595,FALSE
13107,emanuel,georgia,R,5335,7860,46.11223225,135851595,TRUE
49015,emery,utah,D,380,4315,48.09810441,135851595,FALSE
49015,emery,utah,O,510,4315,5.789663346,135851595,FALSE
49015,emery,utah,R,3425,4315,46.11223225,135851595,TRUE
19063,emmet,iowa,D,1357,4753,48.09810441,135851595,FALSE
19063,emmet,iowa,O,272,4753,5.789663346,135851595,FALSE
19063,emmet,iowa,R,3124,4753,46.11223225,135851595,TRUE
26047,emmet,michigan,D,6972,18802,48.09810441,135851595,FALSE
26047,emmet,michigan,O,1214,18802,5.789663346,135851595,FALSE
26047,emmet,michigan,R,10616,18802,46.11223225,135851595,TRUE
38029,emmons,north dakota,D,215,1981,48.09810441,135851595,FALSE
38029,emmons,north dakota,O,89,1981,5.789663346,135851595,FALSE
38029,emmons,north dakota,R,1677,1981,46.11223225,135851595,TRUE
51595,emporia,virginia,D,1530,2366,48.09810441,135851595,FALSE
51595,emporia,virginia,O,47,2366,5.789663346,135851595,FALSE
51595,emporia,virginia,R,789,2366,46.11223225,135851595,TRUE
48143,erath,texas,D,2160,13893,48.09810441,135851595,FALSE
48143,erath,texas,O,523,13893,5.789663346,135851595,FALSE
48143,erath,texas,R,11210,13893,46.11223225,135851595,TRUE
36029,erie,new york,D,197946,396534,48.09810441,135851595,FALSE
36029,erie,new york,O,21702,396534,5.789663346,135851595,FALSE
36029,erie,new york,R,176886,396534,46.11223225,135851595,TRUE
39043,erie,ohio,D,16057,37862,48.09810441,135851595,FALSE
39043,erie,ohio,O,2157,37862,5.789663346,135851595,FALSE
39043,erie,ohio,R,19648,37862,46.11223225,135851595,TRUE
42049,erie,pennsylvania,D,58112,125107,48.09810441,135851595,FALSE
42049,erie,pennsylvania,O,6926,125107,5.789663346,135851595,FALSE
42049,erie,pennsylvania,R,60069,125107,46.11223225,135851595,TRUE
1053,escambia,alabama,D,4605,14845,48.09810441,135851595,FALSE
1053,escambia,alabama,O,305,14845,5.789663346,135851595,FALSE
1053,escambia,alabama,R,9935,14845,46.11223225,135851595,TRUE
12033,escambia,florida,D,57461,154172,48.09810441,135851595,FALSE
12033,escambia,florida,O,7903,154172,5.789663346,135851595,FALSE
12033,escambia,florida,R,88808,154172,46.11223225,135851595,TRUE
32009,esmeralda,nevada,D,65,423,48.09810441,135851595,FALSE
32009,esmeralda,nevada,O,29,423,5.789663346,135851595,FALSE
32009,esmeralda,nevada,R,329,423,46.11223225,135851595,TRUE
25009,essex,massachusetts,D,220027,376140,48.09810441,135851595,FALSE
25009,essex,massachusetts,O,20708,376140,5.789663346,135851595,FALSE
25009,essex,massachusetts,R,135405,376140,46.11223225,135851595,TRUE
34013,essex,new jersey,D,240837,312884,48.09810441,135851595,FALSE
34013,essex,new jersey,O,8871,312884,5.789663346,135851595,FALSE
34013,essex,new jersey,R,63176,312884,46.11223225,135851595,TRUE
36031,essex,new york,D,6760,15383,48.09810441,135851595,FALSE
36031,essex,new york,O,1348,15383,5.789663346,135851595,FALSE
36031,essex,new york,R,7275,15383,46.11223225,135851595,TRUE
50009,essex,vermont,D,1019,2925,48.09810441,135851595,FALSE
50009,essex,vermont,O,400,2925,5.789663346,135851595,FALSE
50009,essex,vermont,R,1506,2925,46.11223225,135851595,TRUE
